          30
    0    0    0    1    1
 -0.270529E+02 -0.999395E+01 -0.215092E+02 -0.840059E+01 -0.152871E+02 -0.614961E+01 -0.100847E+02 -0.389235E+01
 -0.695112E+01 -0.240718E+01 -0.260534E+01 -0.237913E+00  0.838352E+01  0.563143E+01  0.118853E+02  0.755493E+01
  0.239957E+01  0.170983E+01 -0.221624E+01 -0.133277E+01  0.253796E+00  0.134891E+00  0.111773E+01  0.690927E+00
  0.994141E+00  0.613540E+00  0.764034E+00  0.470437E+00  0.462735E+00  0.284846E+00  0.230404E+00  0.141631E+00
  0.966559E-01  0.592323E-01  0.327568E-01  0.199053E-01  0.677490E-02  0.393407E-02 -0.198817E-02 -0.144403E-02
 -0.521884E-02 -0.342326E-02 -0.921747E-02 -0.586038E-02 -0.569992E-02 -0.364979E-02  0.113914E-01  0.692914E-02
  0.438198E-01  0.269236E-01  0.621657E-01  0.382011E-01 -0.244458E+02 -0.924031E+01 -0.197776E+02 -0.776710E+01
 -0.141617E+02 -0.568587E+01 -0.927266E+01 -0.359883E+01 -0.627667E+01 -0.222566E+01 -0.207877E+01 -0.219972E+00
  0.869521E+01  0.520676E+01  0.121520E+02  0.698521E+01  0.252765E+01  0.158090E+01 -0.223574E+01 -0.123226E+01
  0.248705E+00  0.124719E+00  0.113469E+01  0.638824E+00  0.100875E+01  0.567273E+00  0.774825E+00  0.434961E+00
  0.469240E+00  0.263366E+00  0.233560E+00  0.130951E+00  0.979047E-01  0.547656E-01  0.331106E-01  0.184042E-01
  0.677289E-02  0.363740E-02 -0.210665E-02 -0.133514E-02 -0.537881E-02 -0.316511E-02 -0.942357E-02 -0.541845E-02
 -0.583786E-02 -0.337456E-02  0.115177E-01  0.640662E-02  0.444152E-01  0.248933E-01  0.630126E-01  0.353204E-01
 -0.164452E+02 -0.652877E+01 -0.119553E+02 -0.477936E+01 -0.769195E+01 -0.302506E+01 -0.497219E+01 -0.187082E+01
 -0.107228E+01 -0.184901E+00  0.924573E+01  0.437664E+01  0.125989E+02  0.587154E+01  0.276132E+01  0.132885E+01
 -0.226006E+01 -0.103580E+01  0.237673E+00  0.104834E+00  0.116147E+01  0.536975E+00  0.103178E+01  0.476832E+00
  0.791681E+00  0.365614E+00  0.479392E+00  0.221377E+00  0.238460E+00  0.110073E+00  0.998179E-01  0.460342E-01
  0.336277E-01  0.154700E-01  0.673747E-02  0.305748E-02 -0.232170E-02 -0.112227E-02 -0.565736E-02 -0.266049E-02
 -0.977091E-02 -0.455458E-02 -0.607274E-02 -0.283655E-02  0.117029E-01  0.538519E-02  0.453373E-01  0.209245E-01
  0.643249E-01  0.296892E-01 -0.875393E+01 -0.349870E+01 -0.538704E+01 -0.221448E+01 -0.309335E+01 -0.136952E+01
  0.336087E+00 -0.135356E+00  0.987774E+01  0.320389E+01  0.130342E+02  0.429823E+01  0.305143E+01  0.972777E+00
 -0.225666E+01 -0.758253E+00  0.218554E+00  0.767435E-01  0.118187E+01  0.393090E+00  0.104914E+01  0.349062E+00
  0.803809E+00  0.267646E+00  0.486664E+00  0.162058E+00  0.241872E+00  0.805783E-01  0.101055E+00  0.336991E-01
  0.338676E-01  0.113247E-01  0.659256E-02  0.223821E-02 -0.258730E-02 -0.821553E-03 -0.596375E-02 -0.194760E-02
 -0.101145E-01 -0.333415E-02 -0.631322E-02 -0.207648E-02  0.117925E-01  0.394220E-02  0.459712E-01  0.153177E-01
  0.652304E-01  0.217338E-01 -0.285654E+01 -0.140164E+01 -0.103648E+01 -0.866828E+00  0.182651E+01 -0.856726E-01
  0.103586E+02  0.202788E+01  0.132387E+02  0.272053E+01  0.330681E+01  0.615712E+00 -0.220316E+01 -0.479931E+00
  0.193570E+00  0.485742E-01  0.118045E+01  0.248803E+00  0.104746E+01  0.220936E+00  0.801221E+00  0.169405E+00
  0.485024E+00  0.102573E+00  0.240846E+00  0.510015E-01  0.100426E+00  0.213296E-01  0.334714E-01  0.716790E-02
  0.631187E-02  0.141666E-02 -0.281986E-02 -0.519996E-03 -0.617483E-02 -0.123272E-02 -0.102856E-01 -0.211033E-02
 -0.644832E-02 -0.131429E-02  0.116594E-01  0.249519E-02  0.457587E-01  0.969522E-02  0.649361E-01  0.137562E-01
  0.466947E+00 -0.536081E+00  0.290435E+01 -0.529834E-01  0.106107E+02  0.125412E+01  0.132559E+02  0.168249E+01
  0.346543E+01  0.380781E+00 -0.213848E+01 -0.296808E+00  0.173128E+00  0.300403E-01  0.116777E+01  0.153870E+00
  0.103614E+01  0.136636E+00  0.791564E+00  0.104767E+00  0.479127E+00  0.634354E-01  0.237765E+00  0.315413E-01
  0.989945E-01  0.131911E-01  0.328575E-01  0.443291E-02  0.604501E-02  0.876119E-03 -0.296323E-02 -0.321586E-03
 -0.627007E-02 -0.762362E-03 -0.103119E-01 -0.130511E-02 -0.648570E-02 -0.812811E-03  0.114481E-01  0.154312E-02
  0.451592E-01  0.599591E-02  0.640911E-01  0.850741E-02  0.468643E+01 -0.523659E-02  0.109155E+02  0.123951E+00
  0.131245E+02  0.166288E+00  0.369975E+01  0.376343E-01 -0.199673E+01 -0.293349E-01  0.136165E+00  0.296902E-02
  0.113245E+01  0.152077E-01  0.100515E+01  0.135043E-01  0.766117E+00  0.103546E-01  0.463639E+00  0.626962E-02
  0.229822E+00  0.311738E-02  0.954354E-01  0.130373E-02  0.314412E-01  0.438125E-03  0.552376E-02  0.865909E-04
 -0.317227E-02 -0.317839E-04 -0.635981E-02 -0.753478E-04 -0.102389E-01 -0.128990E-03 -0.647588E-02 -0.803339E-04
  0.109570E-01  0.152514E-03  0.436238E-01  0.592604E-03  0.619229E-01  0.840827E-03  0.117461E+02 -0.293393E+01
  0.117313E+02 -0.393605E+01  0.462228E+01 -0.890809E+00 -0.113631E+01  0.694361E+00 -0.393377E-01 -0.702769E-01
  0.907048E+00 -0.359967E+00  0.814218E+00 -0.319649E+00  0.611357E+00 -0.245094E+00  0.369598E+00 -0.148403E+00
  0.182074E+00 -0.737886E-01  0.744390E-01 -0.308595E-01  0.234241E-01 -0.103705E-01  0.288359E-02 -0.204961E-02
 -0.395616E-02  0.752327E-03 -0.644207E-02  0.178349E-02 -0.939067E-02  0.305321E-02 -0.611629E-02  0.190151E-02
  0.814469E-02 -0.361002E-02  0.344002E-01 -0.140270E-01  0.488938E-01 -0.199025E-01  0.923536E+01 -0.528047E+01
  0.711063E+01 -0.119508E+01  0.145164E+01  0.931531E+00 -0.360160E+00 -0.942811E-01  0.448417E+00 -0.482919E+00
  0.488527E+00 -0.428830E+00  0.337187E+00 -0.328809E+00  0.202318E+00 -0.199092E+00  0.970910E-01 -0.989923E-01
  0.365450E-01 -0.414001E-01  0.841834E-02 -0.139127E-01 -0.259617E-02 -0.274969E-02 -0.613159E-02  0.100930E-02
 -0.736291E-02  0.239267E-02 -0.862825E-02  0.409608E-02 -0.613906E-02  0.255100E-02  0.264013E-02 -0.484308E-02
  0.176282E-01 -0.188181E-01  0.253363E-01 -0.267005E-01  0.104661E+02 -0.270471E+00  0.703937E+01  0.210824E+00
  0.210821E+00 -0.213377E-01  0.647304E-02 -0.109294E+00  0.454560E+00 -0.970531E-01  0.283408E+00 -0.744162E-01
  0.161089E+00 -0.450585E-01  0.756509E-01 -0.224040E-01  0.242773E-01 -0.936968E-02  0.564749E-03 -0.314872E-02
 -0.840768E-02 -0.622311E-03 -0.111493E-01  0.228424E-03 -0.120482E-01  0.541510E-03 -0.127625E-01  0.927027E-03
 -0.100103E-01  0.577344E-03 -0.168003E-02 -0.109609E-02  0.113209E-01 -0.425893E-02  0.172744E-01 -0.604286E-02
  0.121992E+02 -0.164332E+00  0.568355E+01  0.166322E-01 -0.993949E-01  0.851920E-01  0.439199E+00  0.756502E-01
  0.478396E+00  0.580054E-01  0.250072E+00  0.351219E-01  0.120284E+00  0.174633E-01  0.429366E-01  0.730341E-02
  0.399800E-02  0.245434E-02 -0.118209E-01  0.485075E-03 -0.170407E-01 -0.178050E-03 -0.189163E-01 -0.422092E-03
 -0.210655E-01 -0.722592E-03 -0.182427E-01 -0.450024E-03 -0.647059E-02  0.854371E-03  0.134214E-01  0.331971E-02
  0.230080E-01  0.471024E-02  0.127231E+02 -0.168336E-02  0.482048E+01 -0.862237E-02 -0.207883E+00 -0.765663E-02
  0.435124E+00 -0.587078E-02  0.346364E+00 -0.355472E-02  0.157584E+00 -0.176747E-02  0.671101E-01 -0.739185E-03
  0.186923E-01 -0.248406E-03 -0.493247E-02 -0.490949E-04 -0.142490E-01  0.180207E-04 -0.181524E-01  0.427203E-04
 -0.245296E-01  0.731342E-04 -0.267247E-01  0.455473E-04 -0.174718E-01 -0.864717E-04  0.443623E-02 -0.335991E-03
  0.170630E-01 -0.476728E-03  0.127659E+02 -0.441648E-01  0.423185E+01 -0.392182E-01 -0.323638E+00 -0.300709E-01
  0.350084E+00 -0.182077E-01  0.292941E+00 -0.905322E-02  0.136605E+00 -0.378619E-02  0.654809E-01 -0.127237E-02
  0.305596E-01 -0.251470E-03  0.143387E-01  0.923040E-04  0.651085E-02  0.218819E-03 -0.953101E-02  0.374602E-03
 -0.272332E-01  0.233299E-03 -0.314968E-01 -0.442918E-03 -0.124520E-01 -0.172099E-02  0.593761E-02 -0.244186E-02
  0.127471E+02 -0.348256E-01  0.416932E+01 -0.267028E-01 -0.310762E+00 -0.161684E-01  0.310999E+00 -0.803922E-02
  0.348482E+00 -0.336213E-02  0.200610E+00 -0.112986E-02  0.120638E+00 -0.223304E-03  0.876478E-01  0.819656E-04
  0.724478E-01  0.194310E-03  0.411277E-01  0.332645E-03 -0.157897E-02  0.207169E-03 -0.364165E-01 -0.393310E-03
 -0.305693E-01 -0.152823E-02 -0.290979E-02 -0.216836E-02  0.128533E+02 -0.204746E-01  0.460547E+01 -0.123972E-01
 -0.196209E+00 -0.616414E-02  0.203224E+00 -0.257794E-02  0.418822E+00 -0.866326E-03  0.345100E+00 -0.171220E-03
  0.277536E+00  0.628478E-04  0.241209E+00  0.148989E-03  0.163420E+00  0.255058E-03  0.676102E-01  0.158848E-03
 -0.123053E-01 -0.301573E-03 -0.435395E-01 -0.117178E-02 -0.120159E-01 -0.166261E-02  0.130190E+02 -0.750643E-02
  0.550248E+01 -0.373234E-02  0.151065E+00 -0.156092E-02 -0.457085E-01 -0.524555E-03  0.298438E+00 -0.103673E-03
  0.404226E+00  0.380539E-04  0.426598E+00  0.902117E-04  0.400884E+00  0.154436E-03  0.233022E+00  0.961814E-04
  0.560345E-01 -0.182601E-03 -0.378151E-01 -0.709507E-03 -0.231516E-01 -0.100670E-02  0.131511E+02 -0.185579E-02
  0.687820E+01 -0.776121E-03  0.118350E+01 -0.260819E-03 -0.111679E+00 -0.515481E-04 -0.143107E+00  0.189211E-04
 -0.612086E-01  0.448550E-04  0.210400E+00  0.767886E-04  0.432020E+00  0.478233E-04  0.204007E+00 -0.907926E-04
 -0.321488E-02 -0.352781E-03 -0.338720E-01 -0.500550E-03  0.132142E+02 -0.324586E-03  0.867792E+01 -0.109078E-03
  0.362810E+01 -0.215582E-04  0.158888E+01  0.791311E-05  0.834489E+00  0.187591E-04 -0.716307E-01  0.321142E-04
  0.120336E+00  0.200004E-04  0.400257E+00 -0.379708E-04  0.677805E-01 -0.147538E-03 -0.388831E-01 -0.209337E-03
  0.132368E+02 -0.366562E-04  0.106429E+02 -0.724472E-05  0.773957E+01  0.265923E-05  0.608728E+01  0.630406E-05
  0.262111E+01  0.107921E-04 -0.920535E-01  0.672122E-05  0.356936E+00 -0.127603E-04  0.180851E+00 -0.495808E-04
 -0.355291E-01 -0.703487E-04  0.132625E+02 -0.143184E-05  0.123446E+02  0.525569E-06  0.111928E+02  0.124593E-05
  0.733759E+01  0.213295E-05  0.125058E+01  0.132838E-05  0.899227E-01 -0.252193E-05  0.286874E+00 -0.979913E-05
 -0.253478E-01 -0.139037E-04  0.132747E+02 -0.192914E-06  0.129878E+02 -0.457329E-06  0.102934E+02 -0.782915E-06
  0.310336E+01 -0.487592E-06 -0.469943E-01  0.925695E-06  0.335279E+00  0.359685E-05 -0.147054E-01  0.510346E-05
  0.132748E+02 -0.108416E-05  0.116490E+02 -0.185600E-05  0.446543E+01 -0.115590E-05 -0.542670E-01  0.219448E-05
  0.350069E+00  0.852680E-05 -0.686971E-02  0.120984E-04  0.132364E+02 -0.317735E-05  0.846574E+01 -0.197882E-05
  0.391274E+00  0.375680E-05  0.328376E+00  0.145973E-04  0.198155E-01  0.207116E-04  0.134768E+02 -0.123239E-05
  0.433497E+01  0.233970E-05  0.802163E-01  0.909106E-05  0.976554E-01  0.128990E-04  0.128610E+02 -0.444192E-05
  0.166268E+01 -0.172594E-04  0.169444E+00 -0.244888E-04  0.107530E+02 -0.670625E-04  0.607629E+00 -0.951529E-04
  0.764056E+01 -0.135010E-03
    1    1    0    1    1
 -0.571665E+00 -0.167004E-01 -0.187988E+01 -0.716071E-01 -0.193807E+01 -0.116300E+00 -0.175594E+01 -0.129742E+00
 -0.146534E+01 -0.139937E+00 -0.100311E+01 -0.136479E+00 -0.556520E+00 -0.102173E+00 -0.243631E+00 -0.526542E-01
 -0.806882E-01 -0.174438E-01  0.114401E+00  0.334210E-01  0.433143E+00  0.143109E+00  0.330035E+00  0.125513E+00
  0.334163E-01  0.191164E-01 -0.524783E-01 -0.189138E-01 -0.659641E-02 -0.314070E-02  0.733644E-02  0.286898E-02
  0.843261E-02  0.334142E-02  0.746651E-02  0.293137E-02  0.388568E-02  0.152892E-02  0.800678E-03  0.315034E-03
 -0.812929E-03 -0.320647E-03 -0.134442E-02 -0.530028E-03 -0.138331E-02 -0.545401E-03 -0.131064E-02 -0.516817E-03
 -0.124896E-02 -0.492541E-03 -0.105001E-02 -0.414218E-03 -0.593951E-03 -0.234573E-03  0.211309E-04  0.798983E-05
  0.475484E-03  0.186633E-03  0.875867E-03  0.341679E-03 -0.668504E+01 -0.307034E+00 -0.755813E+01 -0.498667E+00
 -0.704745E+01 -0.556303E+00 -0.604385E+01 -0.600014E+00 -0.425454E+01 -0.585187E+00 -0.240754E+01 -0.438094E+00
 -0.106955E+01 -0.225769E+00 -0.361546E+00 -0.747948E-01  0.495440E+00  0.143301E+00  0.192426E+01  0.613618E+00
  0.148517E+01  0.538169E+00  0.157209E+00  0.819663E-01 -0.235045E+00 -0.810978E-01 -0.303486E-01 -0.134666E-01
  0.330916E-01  0.123015E-01  0.380748E-01  0.143272E-01  0.336845E-01  0.125690E-01  0.175334E-01  0.655563E-02
  0.361282E-02  0.135079E-02 -0.366909E-02 -0.137486E-02 -0.606759E-02 -0.227263E-02 -0.624313E-02 -0.233855E-02
 -0.591522E-02 -0.221598E-02 -0.563688E-02 -0.211190E-02 -0.473911E-02 -0.177606E-02 -0.268100E-02 -0.100579E-02
  0.950257E-04  0.342584E-04  0.214507E-02  0.800238E-03  0.394910E-02  0.146503E-02 -0.990787E+01 -0.809905E+00
 -0.979204E+01 -0.903516E+00 -0.892980E+01 -0.974508E+00 -0.672725E+01 -0.950427E+00 -0.399464E+01 -0.711526E+00
 -0.183238E+01 -0.366680E+00 -0.641480E+00 -0.121477E+00  0.837997E+00  0.232741E+00  0.341898E+01  0.996602E+00
  0.271231E+01  0.874063E+00  0.313728E+00  0.133125E+00 -0.424929E+00 -0.131714E+00 -0.580228E-01 -0.218716E-01
  0.607422E-01  0.199794E-01  0.700482E-01  0.232694E-01  0.618606E-01  0.204139E-01  0.322136E-01  0.106473E-01
  0.663743E-02  0.219387E-02 -0.674449E-02 -0.223296E-02 -0.111521E-01 -0.369107E-02 -0.114749E-01 -0.379813E-02
 -0.108724E-01 -0.359907E-02 -0.103610E-01 -0.343002E-02 -0.871138E-02 -0.288458E-02 -0.492924E-02 -0.163355E-02
  0.173307E-03  0.556406E-04  0.393921E-02  0.129970E-02  0.724346E-02  0.237942E-02 -0.995552E+01 -0.100795E+01
 -0.939151E+01 -0.108714E+01 -0.737671E+01 -0.106028E+01 -0.451714E+01 -0.793766E+00 -0.211055E+01 -0.409062E+00
 -0.749211E+00 -0.135518E+00  0.970239E+00  0.259642E+00  0.405155E+01  0.111179E+01  0.326390E+01  0.975089E+00
  0.395466E+00  0.148512E+00 -0.508429E+00 -0.146938E+00 -0.715810E-01 -0.243996E-01  0.733082E-01  0.222886E-01
  0.846523E-01  0.259589E-01  0.746832E-01  0.227733E-01  0.389003E-01  0.118779E-01  0.801504E-02  0.244744E-02
 -0.814668E-02 -0.249105E-02 -0.134699E-01 -0.411769E-02 -0.138598E-01 -0.423713E-02 -0.131323E-01 -0.401506E-02
 -0.125147E-01 -0.382647E-02 -0.105225E-01 -0.321798E-02 -0.595480E-02 -0.182236E-02  0.208406E-03  0.620716E-04
  0.475563E-02  0.144992E-02  0.873887E-02  0.265444E-02 -0.926464E+01 -0.117256E+01 -0.774211E+01 -0.114359E+01
 -0.497845E+01 -0.856135E+00 -0.238987E+01 -0.441203E+00 -0.857941E+00 -0.146166E+00  0.112997E+01  0.280043E+00
  0.484211E+01  0.119915E+01  0.398779E+01  0.105170E+01  0.514795E+00  0.160181E+00 -0.616050E+00 -0.158483E+00
 -0.905701E-01 -0.263167E-01  0.899529E-01  0.240399E-01  0.104081E+00  0.279986E-01  0.916925E-01  0.245627E-01
  0.477764E-01  0.128112E-01  0.984377E-02  0.263975E-02 -0.100094E-01 -0.268678E-02 -0.165484E-01 -0.444124E-02
 -0.170277E-01 -0.457006E-02 -0.161343E-01 -0.433054E-02 -0.153757E-01 -0.412713E-02 -0.129287E-01 -0.347083E-02
 -0.731776E-02 -0.196555E-02  0.254393E-03  0.669488E-04  0.583853E-02  0.156385E-02  0.107185E-01  0.286301E-02
 -0.716849E+01 -0.111533E+01 -0.506848E+01 -0.834979E+00 -0.255075E+01 -0.430301E+00 -0.898390E+00 -0.142554E+00
  0.137848E+01  0.273123E+00  0.599854E+01  0.116952E+01  0.513610E+01  0.102572E+01  0.735963E+00  0.156223E+00
 -0.781553E+00 -0.154567E+00 -0.123887E+00 -0.256664E-01  0.116784E+00  0.234459E-01  0.135652E+00  0.273067E-01
  0.119199E+00  0.239558E-01  0.621468E-01  0.124946E-01  0.128049E-01  0.257452E-02 -0.130285E-01 -0.262039E-02
 -0.215374E-01 -0.433149E-02 -0.221616E-01 -0.445713E-02 -0.209996E-01 -0.422353E-02 -0.200129E-01 -0.402514E-02
 -0.168294E-01 -0.338507E-02 -0.952863E-02 -0.191698E-02  0.327187E-03  0.652945E-04  0.758949E-02  0.152520E-02
  0.139093E-01  0.279226E-02 -0.399316E+01 -0.625097E+00 -0.207571E+01 -0.322140E+00 -0.575983E+00 -0.106722E+00
  0.172395E+01  0.204470E+00  0.707251E+01  0.875545E+00  0.636291E+01  0.767891E+00  0.103184E+01  0.116954E+00
 -0.948507E+00 -0.115715E+00 -0.165543E+00 -0.192149E-01  0.146310E+00  0.175525E-01  0.170935E+00  0.204429E-01
  0.149693E+00  0.179342E-01  0.781078E-01  0.935395E-02  0.160952E-01  0.192738E-02 -0.163874E-01 -0.196173E-02
 -0.270869E-01 -0.324272E-02 -0.278732E-01 -0.333678E-02 -0.264131E-01 -0.316189E-02 -0.251730E-01 -0.301338E-02
 -0.211714E-01 -0.253419E-02 -0.119922E-01 -0.143512E-02  0.404785E-03  0.488819E-04  0.952999E-02  0.114183E-02
  0.174268E-01  0.209040E-02 -0.882886E+00 -0.166012E+00  0.235169E+00 -0.549982E-01  0.220261E+01  0.105372E+00
  0.771154E+01  0.451206E+00  0.728467E+01  0.395727E+00  0.132780E+01  0.602716E-01 -0.106151E+01 -0.596329E-01
 -0.204456E+00 -0.990225E-02  0.169634E+00  0.904554E-02  0.199569E+00  0.105351E-01  0.174141E+00  0.924227E-02
  0.909404E-01  0.482049E-02  0.187437E-01  0.993263E-03 -0.190937E-01 -0.101096E-02 -0.315581E-01 -0.167111E-02
 -0.324762E-01 -0.171958E-02 -0.307769E-01 -0.162946E-02 -0.293331E-01 -0.155292E-02 -0.246737E-01 -0.130598E-02
 -0.139827E-01 -0.739582E-03  0.463005E-03  0.251910E-04  0.110849E-01  0.588432E-03  0.202229E-01  0.107727E-02
  0.106127E+01 -0.182203E-01  0.266425E+01  0.349087E-01  0.795753E+01  0.149480E+00  0.777367E+01  0.131100E+00
  0.153469E+01  0.199673E-01 -0.111283E+01 -0.197558E-01 -0.230325E+00 -0.328051E-02  0.182819E+00  0.299669E-02
  0.216317E+00  0.349017E-02  0.188249E+00  0.306187E-02  0.983683E-01  0.159698E-02  0.202795E-01  0.329058E-03
 -0.206633E-01 -0.334921E-03 -0.341519E-01 -0.553622E-03 -0.351473E-01 -0.569681E-03 -0.333099E-01 -0.539823E-03
 -0.317484E-01 -0.514467E-03 -0.267082E-01 -0.432657E-03 -0.151412E-01 -0.245016E-03  0.493887E-03  0.834551E-05
  0.119815E-01  0.194941E-03  0.218209E-01  0.356889E-03  0.365289E+01 -0.668824E-01  0.812891E+01 -0.286392E+00
  0.836385E+01 -0.251178E+00  0.187533E+01 -0.382559E-01 -0.115848E+01  0.378505E-01 -0.271204E+00  0.628521E-02
  0.200279E+00 -0.574143E-02  0.239598E+00 -0.668688E-02  0.207539E+00 -0.586630E-02  0.108562E+00 -0.305969E-02
  0.223931E-01 -0.630448E-03 -0.228213E-01  0.641683E-03 -0.377203E-01  0.106070E-02 -0.388239E-01  0.109146E-02
 -0.367978E-01  0.103426E-02 -0.350750E-01  0.985678E-03 -0.295125E-01  0.828937E-03 -0.167419E-01  0.469431E-03
  0.531212E-03 -0.159893E-04  0.132060E-01 -0.373492E-03  0.239795E-01 -0.683771E-03  0.837217E+01 -0.122634E+01
  0.938587E+01 -0.107555E+01  0.343423E+01 -0.163812E+00 -0.103984E+01  0.162077E+00 -0.447779E+00  0.269134E-01
  0.247947E+00 -0.245849E-01  0.318300E+00 -0.286334E-01  0.269655E+00 -0.251196E-01  0.141728E+00 -0.131016E-01
  0.293715E-01 -0.269959E-02 -0.298437E-01  0.274770E-02 -0.493924E-01  0.454193E-02 -0.508781E-01  0.467367E-02
 -0.482501E-01  0.442872E-02 -0.460076E-01  0.422070E-02 -0.387533E-01  0.354952E-02 -0.220611E-01  0.201011E-02
  0.594394E-03 -0.684667E-04  0.171287E-01 -0.159930E-02  0.306683E-01 -0.292792E-02  0.909887E+01 -0.943303E+00
  0.713514E+01 -0.143671E+00  0.398056E+00  0.142148E+00 -0.852165E+00  0.236042E-01  0.285095E+00 -0.215620E-01
  0.501859E+00 -0.251127E-01  0.405642E+00 -0.220310E-01  0.215067E+00 -0.114907E-01  0.457147E-01 -0.236766E-02
 -0.448749E-01  0.240985E-02 -0.750997E-01  0.398347E-02 -0.776631E-01  0.409901E-02 -0.738130E-01  0.388418E-02
 -0.704724E-01  0.370173E-02 -0.595759E-01  0.311309E-02 -0.342857E-01  0.176296E-02  0.405715E-03 -0.600482E-04
  0.255279E-01 -0.140266E-02  0.442709E-01 -0.256791E-02  0.963604E+01 -0.218819E-01  0.552219E+01  0.216500E-01
 -0.593214E+00  0.359506E-02  0.705217E-01 -0.328402E-02  0.834483E+00 -0.382481E-02  0.666216E+00 -0.335545E-02
  0.353723E+00 -0.175010E-02  0.816945E-01 -0.360608E-03 -0.688788E-01  0.367034E-03 -0.121176E+00  0.606705E-03
 -0.127127E+00  0.624303E-03 -0.121653E+00  0.591583E-03 -0.116578E+00  0.563795E-03 -0.995188E-01  0.474141E-03
 -0.588215E-01  0.268508E-03 -0.149595E-02 -0.914569E-05  0.402967E-01 -0.213633E-03  0.669058E-01 -0.391108E-03
  0.100690E+02 -0.214206E-01  0.453715E+01 -0.355696E-02 -0.187394E+00  0.324923E-02  0.959106E+00  0.378428E-02
  0.103227E+01  0.331989E-02  0.549098E+00  0.173156E-02  0.150615E+00  0.356787E-03 -0.794477E-01 -0.363145E-03
 -0.168239E+00 -0.600276E-03 -0.184739E+00 -0.617688E-03 -0.180317E+00 -0.585315E-03 -0.174561E+00 -0.557821E-03
 -0.152812E+00 -0.469117E-03 -0.960319E-01 -0.265663E-03 -0.104096E-01  0.904879E-05  0.557314E-01  0.211369E-03
  0.889842E-01  0.386964E-03  0.107941E+02 -0.590646E-03  0.447642E+01  0.539545E-03  0.358572E+00  0.628393E-03
  0.116283E+01  0.551279E-03  0.809294E+00  0.287531E-03  0.287400E+00  0.592458E-04 -0.210138E-01 -0.603015E-04
 -0.160774E+00 -0.996780E-04 -0.204732E+00 -0.102569E-03 -0.211553E+00 -0.971935E-04 -0.210543E+00 -0.926282E-04
 -0.196419E+00 -0.778985E-04 -0.140700E+00 -0.441143E-04 -0.378415E-01  0.150258E-05  0.577735E-01  0.350986E-04
